HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Sparta Rotterdam,NAC Breda,0,2,0,1,9,5,3,1,0,0
Waalwijk,Feyenoord,2,3,1,1,2,15,0,0,0,0
Heracles,For Sittard,2,2,1,2,5,3,2,1,0,0
Groningen,Zwolle,0,0,0,0,6,4,3,0,0,0
AZ Alkmaar,Ajax,2,1,0,0,6,3,1,2,0,0
Willem II,Heerenveen,1,2,0,0,2,3,2,2,0,0
Almere City,Utrecht,1,3,0,2,4,4,2,3,0,0
Zwolle,Willem II,0,1,0,1,9,5,0,3,0,0
Heerenveen,PSV Eindhoven,1,0,0,0,7,7,0,0,0,0
For Sittard,Waalwijk,3,2,3,1,12,7,1,1,0,0
Feyenoord,Heracles,5,2,3,1,10,0,0,1,0,0
Utrecht,Go Ahead Eagles,3,3,1,1,7,1,1,2,0,1
Nijmegen,Sparta Rotterdam,1,1,0,0,13,5,0,2,0,0
Twente,Groningen,2,0,1,0,3,5,1,2,0,0
Ajax,Almere City,3,0,2,0,7,0,1,2,0,0
NAC Breda,AZ Alkmaar,1,2,1,0,1,7,5,3,1,0
Waalwijk,Zwolle,1,1,1,1,7,3,2,1,0,0
Go Ahead Eagles,NAC Breda,2,1,0,1,11,7,0,2,0,0
Almere City,Heerenveen,3,0,0,0,6,3,1,2,0,0
AZ Alkmaar,Twente,1,0,0,0,4,2,3,4,0,0
Sparta Rotterdam,Ajax,0,2,0,0,7,1,2,1,0,0
PSV Eindhoven,Feyenoord,3,0,2,0,7,3,1,3,0,0
Utrecht,For Sittard,2,5,1,0,4,4,3,3,1,0
Willem II,Nijmegen,4,1,2,1,5,4,0,2,0,0
For Sittard,Go Ahead Eagles,0,3,0,1,9,4,2,0,0,0
Heracles,Sparta Rotterdam,1,1,0,0,8,4,3,3,0,1
Ajax,Waalwijk,2,1,2,0,9,1,1,0,0,0
Zwolle,Nijmegen,0,1,0,1,6,4,1,1,0,0
PSV Eindhoven,AZ Alkmaar,2,2,0,1,11,1,0,2,0,0
Twente,Willem II,6,2,2,2,7,4,0,1,0,0
Feyenoord,Utrecht,1,2,0,0,9,2,0,1,0,0
Groningen,Almere City,0,0,0,0,15,2,1,2,0,0
NAC Breda,Heerenveen,2,4,1,3,7,4,0,3,0,0
