HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Panathinaikos,Panserraikos,3,1,1.0,1.0,7.0,1.0,1.0,4.0,0.0,0.0
Atromitos,Lamia,4,2,1.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0
Athens Kallithea,AEK,0,0,0.0,0.0,2.0,13.0,3.0,5.0,0.0,0.0
Volos NFC,Athens Kallithea,1,1,1.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0
Asteras Tripolis,Levadeiakos,1,1,1.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0
OFI Crete,Panetolikos,1,2,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
Olympiakos,Atromitos,2,0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0
PAOK,Aris,0,1,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0
AEK,Panathinaikos,2,0,1.0,0.0,6.0,1.0,6.0,4.0,0.0,0.0
Lamia,Panserraikos,1,2,0.0,1.0,6.0,5.0,1.0,5.0,1.0,1.0
Atromitos,Volos NFC,1,2,1.0,0.0,5.0,1.0,1.0,6.0,1.0,1.0
Panetolikos,AEK,1,0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
Aris,Lamia,2,0,2.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0
Panserraikos,OFI Crete,2,3,2.0,2.0,7.0,4.0,3.0,2.0,0.0,0.0
Athens Kallithea,Asteras Tripolis,1,3,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0
Levadeiakos,PAOK,0,2,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0
Panathinaikos,Olympiakos,0,0,0.0,0.0,6.0,7.0,3.0,4.0,0.0,0.0
Volos NFC,Panserraikos,0,1,0.0,0.0,8.0,5.0,3.0,4.0,0.0,0.0
Atromitos,Panetolikos,0,2,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0
Lamia,Asteras Tripolis,0,0,0.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0
Olympiakos,Levadeiakos,2,2,2.0,1.0,7.0,2.0,1.0,7.0,0.0,0.0
OFI Crete,Panathinaikos,0,1,0.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0
Aris,Athens Kallithea,2,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
AEK,PAOK,1,1,1.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0
Panetolikos,Volos NFC,0,1,0.0,0.0,2.0,5.0,7.0,4.0,1.0,0.0
Levadeiakos,Lamia,2,2,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0
Panserraikos,AEK,1,0,1.0,0.0,2.0,11.0,2.0,3.0,1.0,0.0
Asteras Tripolis,Olympiakos,1,0,1.0,0.0,3.0,8.0,4.0,1.0,0.0,0.0
Panathinaikos,Aris,1,1,1.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0
PAOK,OFI Crete,1,2,1.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0
Athens Kallithea,Atromitos,0,3,0.0,1.0,4.0,7.0,2.0,4.0,0.0,0.0
Olympiakos,Panserraikos,2,1,1.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0
Athens Kallithea,Panetolikos,1,1,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0
Aris,Levadeiakos,3,1,2.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0
Volos NFC,Panathinaikos,0,1,0.0,1.0,2.0,6.0,4.0,3.0,1.0,0.0
Atromitos,AEK,0,1,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0
Lamia,PAOK,1,2,1.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0
Asteras Tripolis,OFI Crete,3,0,0.0,0.0,6.0,5.0,3.0,4.0,0.0,0.0
Panetolikos,Aris,2,1,1.0,1.0,7.0,4.0,2.0,2.0,0.0,1.0
Panserraikos,Atromitos,2,3,1.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0
AEK,Asteras Tripolis,3,0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0
OFI Crete,Athens Kallithea,2,2,2.0,0.0,2.0,7.0,2.0,2.0,0.0,0.0
Levadeiakos,Volos NFC,3,2,1.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0
Panathinaikos,Lamia,1,0,0.0,0.0,7.0,1.0,3.0,4.0,0.0,1.0
PAOK,Olympiakos,2,3,0.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0
Athens Kallithea,Panserraikos,1,2,0.0,1.0,8.0,1.0,5.0,5.0,1.0,0.0
Lamia,OFI Crete,1,1,1.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0
