HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Fortuna Dusseldorf,Magdeburg,2,5,2,1,4,1,3,3,1,0
Hamburg,Greuther Furth,5,0,3,0,3,4,2,1,0,0
Paderborn,Karlsruhe,1,2,1,2,10,2,2,3,0,0
Preußen Münster,Ulm,0,0,0,0,1,3,4,1,0,0
Nurnberg,Braunschweig,1,0,0,0,7,3,1,3,0,1
Hannover,Hertha,0,0,0,0,7,5,3,4,1,1
Kaiserslautern,FC Koln,0,1,0,1,10,5,2,3,0,0
Regensburg,Darmstadt,2,1,0,0,6,9,5,2,0,0
Fortuna Dusseldorf,Darmstadt,2,2,1,0,7,5,4,1,0,0
Regensburg,Hannover,0,1,0,1,4,8,1,1,0,0
Braunschweig,Schalke 04,0,0,0,0,0,5,4,4,1,0
Kaiserslautern,Ulm,2,1,2,1,7,5,2,3,0,0
Preußen Münster,Greuther Furth,2,1,1,1,4,3,3,5,0,1
Hamburg,FC Koln,1,0,0,0,6,6,3,4,0,0
Elversberg,Magdeburg,2,5,2,0,6,3,2,2,1,0
Nurnberg,Karlsruhe,2,1,1,1,9,2,3,5,0,0
Paderborn,Hertha,1,2,0,1,7,4,1,4,0,0
Greuther Furth,Kaiserslautern,2,4,1,1,2,4,1,5,1,1
Magdeburg,Braunschweig,1,1,1,0,10,6,0,0,0,0
