HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Osasuna,Sevilla,0,0,0,0,7,4,2,3,0,0
Barcelona,Celta,3,2,0,1,2,3,2,1,0,0
Almeria,Valencia,2,2,0,1,8,3,4,2,0,0
Sociedad,Getafe,4,3,1,2,2,1,3,2,0,0
Vallecano,Villarreal,1,1,1,1,2,8,2,3,0,1
Betis,Cadiz,1,1,0,1,11,8,2,3,0,0
Las Palmas,Granada,1,0,0,0,6,7,6,4,1,0
Ath Madrid,Real Madrid,3,1,2,1,6,11,1,3,0,0
Sevilla,Almeria,5,1,3,0,9,4,3,2,0,0
Mallorca,Barcelona,2,2,2,1,7,2,4,1,1,0
Ath Bilbao,Getafe,2,2,1,0,5,4,5,6,1,0
Real Madrid,Las Palmas,2,0,1,0,7,2,0,1,0,0
Villarreal,Girona,1,2,0,0,5,6,3,2,0,0
Cadiz,Vallecano,0,0,0,0,1,2,5,6,0,1
Valencia,Sociedad,0,1,0,1,0,2,4,7,1,0
Celta,Alaves,1,1,1,0,2,8,5,3,1,0
Granada,Betis,1,1,0,0,5,7,2,1,0,0
Osasuna,Ath Madrid,0,2,0,1,7,2,3,3,1,1
Barcelona,Sevilla,1,0,0,0,13,3,2,3,0,0
Getafe,Villarreal,0,0,0,0,6,4,2,4,0,1
Vallecano,Mallorca,2,2,1,1,5,0,2,5,0,0
Girona,Real Madrid,0,3,0,2,1,4,2,2,0,1
Sociedad,Ath Bilbao,3,0,1,0,5,7,2,2,0,0
Almeria,Granada,3,3,3,0,1,5,2,1,0,0
Alaves,Osasuna,0,2,0,1,4,2,2,3,1,0
Ath Madrid,Cadiz,3,2,1,2,5,3,1,3,0,0
Betis,Valencia,3,0,1,0,5,3,2,2,0,0
Las Palmas,Celta,2,1,0,0,4,5,2,1,0,0
Ath Bilbao,Almeria,3,0,1,0,6,2,2,0,0,0
Cadiz,Girona,0,1,0,0,5,5,1,3,1,0
Real Madrid,Osasuna,4,0,1,0,5,4,2,2,0,0
Mallorca,Valencia,1,1,1,1,3,6,2,1,0,0
Sevilla,Vallecano,2,2,0,2,12,2,5,2,0,0
Villarreal,Las Palmas,1,2,0,1,7,2,4,4,0,0
Ath Madrid,Sociedad,2,1,1,0,1,4,3,3,0,0
Alaves,Betis,1,1,1,1,5,3,3,3,0,1
Celta,Getafe,2,2,2,2,13,1,1,8,0,1
Granada,Barcelona,2,2,2,1,1,11,4,1,0,0
Osasuna,Granada,2,0,1,0,1,7,3,4,0,1
Sociedad,Mallorca,1,0,0,0,2,5,3,3,0,0
Getafe,Betis,1,1,1,1,4,8,5,2,0,0
Sevilla,Real Madrid,1,1,0,0,4,6,5,2,0,0
Celta,Ath Madrid,0,3,0,1,7,5,3,2,1,0
Las Palmas,Vallecano,0,1,0,0,10,5,4,3,0,1
Girona,Almeria,5,2,3,2,9,6,1,2,0,0
Villarreal,Alaves,1,1,0,0,9,3,4,3,0,0
Barcelona,Ath Bilbao,1,0,0,0,4,7,3,3,0,0
Valencia,Cadiz,2,0,2,0,4,6,0,3,0,1
Girona,Celta,1,0,0,0,10,1,3,2,0,0
Almeria,Las Palmas,1,2,0,1,3,2,3,1,0,0
Barcelona,Real Madrid,1,2,1,0,6,3,2,1,0,0
Mallorca,Getafe,0,0,0,0,8,3,0,1,0,0
Cadiz,Sevilla,2,2,2,1,2,4,6,4,0,0
Betis,Osasuna,2,1,1,0,6,3,3,4,0,0
Vallecano,Sociedad,2,2,1,1,4,5,3,2,0,0
Ath Bilbao,Valencia,2,2,1,0,10,4,3,1,0,0
Ath Madrid,Alaves,2,1,2,0,4,4,3,2,0,0
Granada,Villarreal,2,3,2,3,4,1,0,4,0,0
Las Palmas,Ath Madrid,2,1,0,0,3,4,0,3,0,0
Osasuna,Girona,2,4,1,1,2,7,5,3,0,0
Betis,Mallorca,2,0,1,0,6,1,1,4,0,1
Celta,Sevilla,1,1,1,0,4,6,2,5,1,0
Sociedad,Barcelona,0,1,0,0,8,3,3,3,0,0
Alaves,Almeria,1,0,0,0,12,6,2,3,0,0
Valencia,Granada,1,0,1,0,0,4,3,5,0,0
Villarreal,Ath Bilbao,2,3,0,3,9,3,4,4,0,0
Real Madrid,Vallecano,0,0,0,0,11,1,3,5,0,0
Getafe,Cadiz,1,0,0,0,6,3,7,1,1,0
Ath Bilbao,Celta,4,3,2,2,7,2,2,2,0,0
Vallecano,Girona,1,2,1,1,8,3,1,2,0,0
Almeria,Sociedad,1,3,0,0,5,5,2,2,0,0
Granada,Getafe,1,1,1,1,3,5,4,2,0,0
Osasuna,Las Palmas,1,1,0,0,8,3,1,1,0,0
Real Madrid,Valencia,5,1,2,0,4,4,1,3,0,0
Barcelona,Alaves,2,1,0,1,2,1,2,1,0,0
Sevilla,Betis,1,1,0,0,9,5,1,1,0,0
Ath Madrid,Villarreal,3,1,1,1,6,3,0,2,0,0
Alaves,Granada,3,1,2,0,6,2,1,3,0,0
Vallecano,Barcelona,1,1,1,0,1,4,3,4,0,0
Valencia,Celta,0,0,0,0,5,7,3,2,0,0
Getafe,Almeria,2,1,2,1,3,6,2,4,0,0
Ath Madrid,Mallorca,1,0,0,0,7,3,0,0,0,0
Villarreal,Osasuna,3,1,0,0,2,4,0,0,0,0
Sociedad,Sevilla,2,1,2,0,4,4,2,1,0,2
Cadiz,Real Madrid,0,3,0,1,4,4,3,3,0,0
Betis,Las Palmas,1,0,1,0,7,6,1,2,0,0
Girona,Ath Bilbao,1,1,0,0,2,6,1,1,0,0
Mallorca,Cadiz,1,1,1,1,7,0,2,3,0,0
Las Palmas,Getafe,2,0,1,0,4,4,0,5,0,1
Girona,Valencia,2,1,0,0,3,2,2,3,0,0
Ath Bilbao,Vallecano,4,0,1,0,7,2,1,2,0,0
Real Madrid,Granada,2,0,1,0,6,0,2,1,0,0
Osasuna,Sociedad,1,1,1,1,1,8,3,3,0,0
Mallorca,Alaves,0,0,0,0,5,4,4,2,0,0
Almeria,Betis,0,0,0,0,4,6,0,3,0,1
Sevilla,Villarreal,1,1,0,0,8,4,3,2,0,0
Barcelona,Ath Madrid,1,0,1,0,7,2,5,4,0,0
Celta,Cadiz,1,1,0,1,12,1,1,6,0,1
Getafe,Valencia,1,0,0,0,7,0,2,4,1,2
Alaves,Las Palmas,0,1,0,1,12,3,3,4,0,0
Betis,Real Madrid,1,1,0,0,8,6,2,1,0,0
Villarreal,Sociedad,0,3,0,3,5,3,2,1,0,0
Mallorca,Sevilla,1,0,1,0,4,12,2,2,0,0
Ath Madrid,Almeria,2,1,2,0,3,15,1,0,0,0
Cadiz,Osasuna,1,1,1,0,2,4,1,2,0,0
Barcelona,Girona,2,4,1,2,8,3,1,2,0,0
Granada,Ath Bilbao,1,1,0,1,1,8,0,2,0,0
Vallecano,Celta,0,0,0,0,8,1,3,0,0,0
Osasuna,Vallecano,1,0,0,0,9,1,2,3,0,0
Celta,Granada,1,0,1,0,7,1,6,2,1,0
Ath Bilbao,Ath Madrid,2,0,0,0,3,7,0,1,0,0
Sevilla,Getafe,0,3,0,2,4,2,3,3,0,0
Valencia,Barcelona,1,1,0,0,4,6,1,2,0,0
Almeria,Mallorca,0,0,0,0,4,4,2,1,0,0
Sociedad,Betis,0,0,0,0,3,7,3,4,0,0
Las Palmas,Cadiz,1,1,1,0,4,6,1,3,0,0
Real Madrid,Villarreal,4,1,2,0,11,0,2,3,0,0
Girona,Alaves,3,0,2,0,3,2,0,1,0,0
Vallecano,Valencia,0,1,0,0,8,1,1,5,0,1
Ath Madrid,Getafe,3,3,1,0,1,12,3,3,1,0
Granada,Sevilla,0,3,0,2,6,4,2,1,0,0
Barcelona,Almeria,3,2,1,1,12,0,3,3,0,0
Ath Bilbao,Las Palmas,1,0,0,0,5,2,1,3,0,0
Villarreal,Celta,3,2,2,0,4,7,2,4,0,0
Betis,Girona,1,1,0,1,7,6,2,2,0,0
Cadiz,Sociedad,0,0,0,0,7,5,3,1,0,0
Alaves,Real Madrid,0,1,0,0,3,3,3,1,0,1
Mallorca,Osasuna,3,2,1,1,6,0,3,1,0,0
Ath Madrid,Sevilla,1,0,0,0,6,5,7,3,1,0
Getafe,Vallecano,0,2,0,1,2,3,6,3,2,0
Sociedad,Alaves,1,1,0,0,6,4,4,4,1,0
Valencia,Villarreal,3,1,2,0,4,3,2,5,0,0
Granada,Cadiz,2,0,1,0,5,6,3,4,0,1
Celta,Betis,2,1,1,1,8,7,0,2,0,0
Real Madrid,Mallorca,1,0,0,0,5,4,2,3,0,0
Girona,Ath Madrid,4,3,3,2,7,8,0,1,0,0
Osasuna,Almeria,1,0,1,0,5,4,1,2,0,0
Sevilla,Ath Bilbao,0,2,0,1,5,4,3,1,0,0
Las Palmas,Barcelona,1,2,1,0,5,10,5,2,1,0
Sevilla,Alaves,2,3,0,2,5,4,4,3,0,0
Las Palmas,Villarreal,3,0,1,0,4,6,4,3,0,0
Mallorca,Celta,1,1,1,1,10,1,4,1,0,0
Ath Bilbao,Sociedad,2,1,2,0,5,5,1,4,0,0
Betis,Granada,1,0,0,0,13,1,3,4,0,0
Almeria,Girona,0,0,0,0,4,3,4,4,0,1
Cadiz,Valencia,1,4,1,1,3,1,4,2,0,0
Alaves,Cadiz,1,0,0,0,4,4,0,4,0,0
Vallecano,Las Palmas,0,2,0,1,12,0,3,1,1,0
Villarreal,Mallorca,1,1,1,0,4,6,2,2,1,0
Valencia,Ath Bilbao,1,0,0,0,4,2,0,3,0,0
Celta,Sociedad,0,1,0,1,6,3,1,2,0,0
Osasuna,Getafe,3,2,2,0,1,4,4,4,0,0
Real Madrid,Almeria,3,2,0,2,6,3,3,5,0,0
Betis,Barcelona,2,4,0,1,3,4,1,2,0,0
Girona,Sevilla,5,1,3,1,4,5,0,2,0,0
Granada,Ath Madrid,0,1,0,0,6,2,2,2,1,0
Almeria,Alaves,0,3,0,1,11,3,1,2,0,0
Sociedad,Vallecano,0,0,0,0,2,2,2,4,0,0
Las Palmas,Real Madrid,1,2,0,0,1,6,3,3,0,0
Barcelona,Villarreal,3,5,0,1,10,0,3,4,0,0
Mallorca,Betis,0,1,0,1,5,4,2,1,0,0
Celta,Girona,0,1,0,1,5,7,1,1,0,0
Cadiz,Ath Bilbao,0,0,0,0,6,8,4,2,0,0
Sevilla,Osasuna,1,1,1,0,2,4,3,0,1,0
Ath Madrid,Valencia,2,0,1,0,3,6,2,0,0,0
Getafe,Granada,2,0,2,0,4,3,2,1,0,0
Barcelona,Osasuna,1,0,0,0,6,6,1,2,0,1
Ath Madrid,Vallecano,2,1,1,1,5,6,0,3,0,0
Getafe,Real Madrid,0,2,0,1,2,6,1,2,0,0
Ath Bilbao,Mallorca,4,0,2,0,6,2,0,1,0,0
Valencia,Almeria,2,1,2,0,0,6,4,5,0,0
Granada,Las Palmas,1,1,1,0,2,9,4,3,1,1
Alaves,Barcelona,1,3,0,1,14,5,2,2,0,1
Girona,Sociedad,0,0,0,0,3,4,2,3,0,0
Villarreal,Cadiz,0,0,0,0,13,2,3,1,0,0
Osasuna,Celta,0,3,0,2,9,1,2,0,0,0
Betis,Getafe,1,1,1,1,3,5,7,4,0,0
Real Madrid,Ath Madrid,1,1,1,0,2,8,0,5,0,0
Vallecano,Sevilla,1,2,1,2,6,0,2,2,0,0
Cadiz,Betis,0,2,0,1,5,3,1,1,0,0
Alaves,Villarreal,1,1,1,1,10,9,0,2,0,0
Sociedad,Osasuna,0,1,0,0,7,4,0,0,0,0
Real Madrid,Girona,4,0,2,0,0,2,1,2,0,0
Las Palmas,Valencia,2,0,0,0,5,0,2,0,0,0
Getafe,Celta,3,2,2,0,0,4,1,2,0,0
Mallorca,Vallecano,2,1,0,0,5,1,4,0,0,0
Sevilla,Ath Madrid,1,0,1,0,2,7,2,1,0,0
Barcelona,Granada,3,3,1,1,6,2,1,2,0,0
Almeria,Ath Bilbao,0,0,0,0,4,10,4,1,1,0
Villarreal,Getafe,1,1,0,1,8,3,0,1,0,0
Ath Madrid,Las Palmas,5,0,2,0,3,5,2,2,0,0
Osasuna,Cadiz,2,0,0,0,5,4,4,2,0,0
Celta,Barcelona,1,2,0,1,2,5,2,4,0,0
Valencia,Sevilla,0,0,0,0,7,2,0,1,0,0
Vallecano,Real Madrid,1,1,1,1,4,10,4,3,0,1
Granada,Almeria,1,1,0,1,10,4,2,3,0,0
Mallorca,Sociedad,1,2,1,1,3,9,7,5,1,0
Betis,Alaves,0,0,0,0,6,8,5,2,0,0
Ath Bilbao,Girona,3,2,1,0,3,4,1,2,0,0
Sociedad,Villarreal,1,3,0,1,13,2,3,4,0,0
Barcelona,Getafe,4,0,1,0,5,8,1,4,0,0
Alaves,Mallorca,1,1,0,0,3,3,0,2,0,0
Almeria,Ath Madrid,2,2,1,1,2,7,1,1,0,0
Cadiz,Celta,2,2,0,1,9,1,2,3,0,0
Betis,Ath Bilbao,3,1,2,1,5,3,1,6,0,1
Las Palmas,Osasuna,1,1,0,0,6,7,2,1,0,0
Real Madrid,Sevilla,1,0,0,0,7,2,1,3,0,0
Girona,Vallecano,3,0,0,0,2,2,3,5,0,1
Celta,Almeria,1,0,0,0,7,0,1,2,0,1
Sevilla,Sociedad,3,2,2,1,2,5,1,2,0,0
Vallecano,Cadiz,1,1,0,0,4,9,1,1,0,0
Getafe,Las Palmas,3,3,3,1,4,4,4,1,0,0
Valencia,Real Madrid,2,2,2,1,2,2,2,3,0,1
Villarreal,Granada,5,1,3,0,6,4,1,2,0,0
Ath Madrid,Betis,2,1,2,0,4,6,1,2,0,0
Mallorca,Girona,1,0,1,0,8,5,5,0,0,0
Ath Bilbao,Barcelona,0,0,0,0,4,4,3,3,0,0
Osasuna,Alaves,1,0,0,0,5,5,2,1,0,0
Barcelona,Mallorca,1,0,0,0,4,1,1,1,0,0
Valencia,Getafe,1,0,1,0,5,5,2,3,0,0
Cadiz,Ath Madrid,2,0,1,0,3,1,4,5,0,0
Granada,Sociedad,2,3,2,1,4,6,1,2,0,0
Girona,Osasuna,2,0,1,0,5,7,3,3,0,0
Alaves,Vallecano,1,0,1,0,7,5,2,2,0,0
Las Palmas,Ath Bilbao,0,2,0,1,10,3,3,3,0,0
Real Madrid,Celta,4,0,1,0,12,1,2,3,0,0
Betis,Villarreal,2,3,2,1,11,4,3,4,1,1
Almeria,Sevilla,2,2,1,0,1,8,2,2,0,0
Sociedad,Cadiz,2,0,1,0,8,2,3,1,0,0
Mallorca,Granada,1,0,0,0,10,2,2,0,0,0
Osasuna,Real Madrid,2,4,1,2,5,7,3,2,0,0
Getafe,Girona,1,0,1,0,2,5,4,4,0,0
Ath Bilbao,Alaves,2,0,2,0,5,4,1,3,0,0
Sevilla,Celta,1,2,1,0,3,8,4,0,0,0
Las Palmas,Almeria,0,1,0,1,11,3,2,2,0,0
Villarreal,Valencia,1,0,0,0,6,2,5,1,0,0
Vallecano,Betis,2,0,1,0,4,8,4,4,0,0
Ath Madrid,Barcelona,0,3,0,1,7,3,3,1,1,0
Cadiz,Granada,1,0,0,0,5,2,2,4,0,0
Getafe,Sevilla,0,1,0,1,7,3,4,5,0,0
Almeria,Osasuna,0,3,0,2,6,1,3,2,0,0
Valencia,Mallorca,0,0,0,0,3,3,0,2,0,0
Barcelona,Las Palmas,1,0,0,0,6,1,5,1,0,1
Celta,Vallecano,0,0,0,0,3,2,3,3,0,0
Girona,Betis,3,2,1,1,5,4,3,4,0,0
Alaves,Sociedad,0,1,0,0,3,8,2,2,0,0
Real Madrid,Ath Bilbao,2,0,1,0,4,7,2,1,0,0
Villarreal,Ath Madrid,1,2,0,1,3,3,3,3,0,0
Granada,Valencia,0,1,0,0,5,4,3,1,0,0
Betis,Celta,2,1,0,0,6,5,1,0,0,0
Ath Madrid,Girona,3,1,2,1,2,0,3,2,0,0
Vallecano,Getafe,0,0,0,0,3,0,4,6,0,0
Mallorca,Real Madrid,0,1,0,0,4,2,2,1,0,0
Cadiz,Barcelona,0,1,0,1,8,4,3,3,0,0
Las Palmas,Sevilla,0,2,0,1,6,2,3,3,1,0
Granada,Alaves,2,0,2,0,1,5,3,2,0,0
Ath Bilbao,Villarreal,1,1,0,0,3,1,3,3,0,1
Sociedad,Almeria,2,2,1,1,5,1,2,2,1,0
Osasuna,Valencia,0,1,0,1,4,1,0,2,0,0
Ath Bilbao,Granada,1,1,1,1,11,4,4,2,0,0
Celta,Las Palmas,4,1,2,1,8,4,1,0,0,0
Vallecano,Osasuna,2,1,0,1,5,1,4,1,0,0
Valencia,Betis,1,2,0,1,7,6,2,3,0,0
Girona,Cadiz,4,1,2,0,2,4,1,2,0,0
Getafe,Sociedad,1,1,1,1,0,4,0,2,0,0
Almeria,Villarreal,1,2,1,1,5,2,3,4,1,0
Alaves,Ath Madrid,2,0,1,0,1,11,5,3,0,0
Real Madrid,Barcelona,3,2,1,1,2,8,3,2,0,0
Sevilla,Mallorca,2,1,0,0,4,4,0,2,0,0
Sociedad,Real Madrid,0,1,0,1,11,3,3,4,0,0
Las Palmas,Girona,0,2,0,1,4,2,1,3,0,0
Almeria,Getafe,1,3,1,1,9,2,5,4,1,0
Alaves,Celta,3,0,0,0,8,3,3,3,0,0
Ath Madrid,Ath Bilbao,3,1,1,1,3,5,3,2,0,0
Cadiz,Mallorca,1,1,0,1,3,1,3,2,0,0
Granada,Osasuna,3,0,1,0,0,6,4,0,0,0
Villarreal,Vallecano,3,0,1,0,3,6,2,1,0,0
Betis,Sevilla,1,1,1,0,4,6,3,5,0,0
Barcelona,Valencia,4,2,1,2,15,1,1,0,0,1
Getafe,Ath Bilbao,0,2,0,1,10,6,0,2,0,2
Sociedad,Las Palmas,2,0,2,0,7,2,2,1,0,0
Real Madrid,Cadiz,3,0,0,0,7,4,0,1,0,0
Girona,Barcelona,4,2,1,2,5,4,0,3,0,0
Mallorca,Ath Madrid,0,1,0,1,6,2,2,0,0,0
Osasuna,Betis,0,2,0,2,8,5,2,2,1,0
Celta,Villarreal,3,2,2,1,2,1,4,0,0,1
Valencia,Alaves,0,1,0,0,5,7,1,3,0,0
Sevilla,Granada,3,0,1,0,5,4,2,2,0,0
Vallecano,Almeria,0,1,0,1,9,2,3,2,0,0
Alaves,Girona,2,2,1,2,5,3,3,2,0,0
Mallorca,Las Palmas,1,0,1,0,2,2,6,2,0,0
Villarreal,Sevilla,3,2,1,2,10,1,3,5,0,0
Granada,Real Madrid,0,4,0,2,8,5,2,0,0,0
Ath Bilbao,Osasuna,2,2,0,1,8,6,2,4,0,0
Cadiz,Getafe,1,0,1,0,6,2,5,2,0,0
Ath Madrid,Celta,1,0,0,0,4,7,1,1,0,0
Valencia,Vallecano,0,0,0,0,6,3,1,2,0,0
Betis,Almeria,3,2,2,1,3,5,0,2,0,0
Barcelona,Sociedad,2,0,1,0,6,2,2,3,0,0
Osasuna,Mallorca,1,1,1,0,2,4,0,1,0,0
Real Madrid,Alaves,5,0,3,0,4,1,1,1,0,0
Girona,Villarreal,0,1,0,0,5,1,1,5,0,1
Sevilla,Cadiz,0,1,0,0,1,9,6,2,0,0
Vallecano,Granada,2,1,1,0,6,6,4,3,1,0
Celta,Ath Bilbao,2,1,0,1,2,3,2,0,0,0
Getafe,Ath Madrid,0,3,0,2,6,3,4,3,0,0
Las Palmas,Betis,2,2,1,1,4,8,2,1,0,0
Almeria,Barcelona,0,2,0,1,4,7,0,1,0,0
Sociedad,Valencia,1,0,1,0,3,3,0,2,0,0
Alaves,Getafe,1,0,1,0,2,1,5,7,0,1
Ath Bilbao,Sevilla,2,0,2,0,8,3,1,1,0,0
Ath Madrid,Osasuna,1,4,0,1,7,5,2,2,0,0
Barcelona,Vallecano,3,0,1,0,7,5,4,2,0,0
Betis,Sociedad,0,2,0,2,6,2,3,4,0,0
Cadiz,Las Palmas,0,0,0,0,5,3,3,1,1,0
Granada,Celta,1,2,0,0,10,2,2,1,0,0
Mallorca,Almeria,2,2,1,1,12,2,2,3,0,0
Valencia,Girona,1,3,0,1,5,4,2,0,0,0
Villarreal,Real Madrid,4,4,1,4,3,3,3,2,0,0
Girona,Granada,7,0,3,0,4,2,3,5,0,1
Osasuna,Villarreal,1,1,1,0,6,4,4,3,0,0
Sociedad,Ath Madrid,0,2,0,1,8,4,3,5,0,1
Almeria,Cadiz,6,1,0,1,1,4,2,2,0,0
Vallecano,Ath Bilbao,0,1,0,0,8,2,1,1,0,0
Real Madrid,Betis,0,0,0,0,4,5,2,1,0,0
Getafe,Mallorca,1,2,0,0,3,4,0,2,0,0
Celta,Valencia,2,2,0,1,2,2,0,0,0,0
Las Palmas,Alaves,1,1,0,0,2,6,2,1,0,0
Sevilla,Barcelona,1,2,1,1,6,5,2,1,0,0
Osasuna,Sevilla,2,1,1,1,5,2,5,3,0,0
Celta,Espanol,2,2,1,0,3,3,5,2,0,0
Valladolid,Villarreal,0,3,0,0,4,5,1,0,0,0
Barcelona,Vallecano,0,0,0,0,8,0,3,6,1,0
Cadiz,Sociedad,0,1,0,1,3,6,4,2,0,0
Valencia,Girona,1,0,1,0,4,4,2,3,1,0
Almeria,Real Madrid,1,2,1,0,2,15,3,1,0,0
Ath Bilbao,Mallorca,0,0,0,0,7,2,0,6,0,0
Getafe,Ath Madrid,0,3,0,1,3,6,2,1,0,0
Betis,Elche,3,0,2,0,8,4,3,6,0,1
Espanol,Vallecano,0,2,0,1,9,2,2,5,1,1
Sevilla,Valladolid,1,1,0,0,12,2,3,2,1,1
Osasuna,Cadiz,2,0,1,0,2,2,2,5,0,1
Mallorca,Betis,1,2,0,1,5,2,7,8,0,0
Celta,Real Madrid,1,4,1,2,2,2,2,2,0,0
Ath Bilbao,Valencia,1,0,1,0,6,3,5,2,0,0
Ath Madrid,Villarreal,0,2,0,0,5,6,2,3,1,0
Sociedad,Barcelona,1,4,1,1,3,6,2,1,0,0
Elche,Almeria,1,1,1,1,6,5,1,4,0,1
Girona,Getafe,3,1,1,0,5,2,3,6,0,1
Girona,Celta,0,1,0,0,2,4,2,1,0,0
Betis,Osasuna,1,0,1,0,2,4,0,3,1,0
Elche,Sociedad,0,1,0,1,4,6,3,3,0,0
Vallecano,Mallorca,0,2,0,1,7,3,1,3,0,0
Almeria,Sevilla,2,1,1,1,5,2,5,8,0,0
Getafe,Villarreal,0,0,0,0,1,4,1,5,0,0
Barcelona,Valladolid,4,0,2,0,14,4,0,3,0,0
Espanol,Real Madrid,1,3,1,1,7,7,0,0,1,0
Cadiz,Ath Bilbao,0,4,0,1,0,6,2,1,0,0
Valencia,Ath Madrid,0,1,0,0,6,2,4,3,0,0
Celta,Cadiz,3,0,0,0,2,2,1,2,0,0
Mallorca,Girona,1,1,0,0,6,3,4,2,0,0
Real Madrid,Betis,2,1,1,1,9,2,0,1,0,0
Sociedad,Ath Madrid,1,1,0,1,7,7,5,4,0,0
Sevilla,Barcelona,0,3,0,2,4,4,2,4,0,0
Osasuna,Vallecano,2,1,0,0,4,0,2,2,0,0
Ath Bilbao,Espanol,0,1,0,0,4,2,3,2,0,0
Villarreal,Elche,4,0,2,0,6,4,1,3,0,0
Valencia,Getafe,5,1,3,0,9,1,3,6,1,1
Valladolid,Almeria,1,0,0,0,2,8,1,6,0,0
Girona,Valladolid,2,1,1,1,3,12,0,2,0,0
Vallecano,Valencia,2,1,1,0,7,7,5,2,0,0
Espanol,Sevilla,2,3,1,3,9,3,3,5,0,1
Cadiz,Barcelona,0,4,0,0,5,6,1,2,0,0
Ath Madrid,Celta,4,1,1,0,4,7,2,3,0,0
Real Madrid,Mallorca,4,1,1,1,4,3,3,5,0,0
Elche,Ath Bilbao,1,4,0,4,5,5,3,0,0,0
Getafe,Sociedad,2,1,1,0,3,7,4,1,0,0
Betis,Villarreal,1,0,0,0,9,8,1,1,0,0
Almeria,Osasuna,0,1,0,1,5,10,0,2,0,0
Valladolid,Cadiz,0,1,0,0,8,2,1,4,0,0
Mallorca,Almeria,1,0,1,0,5,2,3,6,0,0
Barcelona,Elche,3,0,2,0,6,0,2,2,0,1
Valencia,Celta,3,0,1,0,5,4,3,2,0,1
Ath Bilbao,Vallecano,3,2,3,1,2,7,1,2,0,0
Osasuna,Getafe,0,2,0,1,8,1,7,3,1,1
Villarreal,Sevilla,1,1,0,1,6,4,1,5,0,0
Betis,Girona,2,1,1,1,2,4,0,3,0,0
Sociedad,Espanol,2,1,2,1,4,2,3,0,0,0
Ath Madrid,Real Madrid,1,2,0,2,8,1,4,2,1,0
Ath Bilbao,Almeria,4,0,2,0,11,2,1,3,0,0
Cadiz,Villarreal,0,0,0,0,6,5,2,3,1,0
Getafe,Valladolid,2,3,2,2,4,2,2,4,0,0
Sevilla,Ath Madrid,0,2,0,1,5,7,3,2,0,0
Mallorca,Barcelona,0,1,0,1,5,5,2,4,0,0
Espanol,Valencia,2,2,0,0,6,4,2,1,1,1
Celta,Betis,1,0,1,0,5,3,4,3,0,1
Girona,Sociedad,3,5,2,2,2,2,3,1,0,0
Real Madrid,Osasuna,1,1,1,0,10,2,1,2,0,1
Vallecano,Elche,2,1,1,1,13,3,1,8,0,0
Osasuna,Valencia,1,2,0,1,7,5,3,6,2,1
Almeria,Vallecano,3,1,3,0,7,6,4,2,1,0
Ath Madrid,Girona,2,1,1,0,8,3,3,1,0,0
Sevilla,Ath Bilbao,1,1,1,0,5,7,4,0,0,1
Getafe,Real Madrid,0,1,0,1,4,4,0,0,0,0
Valladolid,Betis,0,0,0,0,3,1,1,1,0,1
Cadiz,Espanol,2,2,1,0,8,3,4,4,0,0
Sociedad,Villarreal,1,0,1,0,9,3,5,3,0,0
Barcelona,Celta,1,0,1,0,6,3,2,4,0,0
Elche,Mallorca,1,1,1,0,5,7,4,5,1,1
Vallecano,Getafe,0,0,0,0,4,1,2,3,0,0
Girona,Cadiz,1,1,0,0,6,2,5,4,0,0
Valencia,Elche,2,2,2,1,6,1,3,6,0,0
Mallorca,Sevilla,0,1,0,0,1,3,2,3,0,0
Ath Bilbao,Ath Madrid,0,1,0,0,6,1,0,6,0,0
Celta,Sociedad,1,2,1,1,1,6,5,7,1,0
Real Madrid,Barcelona,3,1,2,0,2,3,2,2,0,0
Espanol,Valladolid,1,0,0,0,6,4,1,4,0,0
Betis,Almeria,3,1,1,0,9,3,1,1,0,0
Villarreal,Osasuna,2,0,1,0,8,4,2,6,0,0
Sevilla,Valencia,1,1,0,1,11,6,4,7,1,0
Getafe,Ath Bilbao,2,2,1,1,7,4,7,4,0,0
Ath Madrid,Vallecano,1,1,1,0,3,4,3,0,0,0
Cadiz,Betis,0,0,0,0,4,9,1,2,0,1
Valladolid,Celta,4,1,1,1,3,7,1,1,0,0
Sociedad,Mallorca,1,0,1,0,10,7,1,2,0,0
Elche,Real Madrid,0,3,0,1,8,2,1,1,0,0
Almeria,Girona,3,2,3,0,4,5,1,3,0,0
Osasuna,Espanol,1,0,0,0,9,2,1,2,0,0
Barcelona,Villarreal,3,0,3,0,8,0,0,1,0,0
Vallecano,Cadiz,5,1,2,0,10,1,1,4,1,2
Valladolid,Sociedad,1,0,1,0,4,10,2,3,0,0
Valencia,Mallorca,1,2,0,0,5,3,3,5,0,0
Real Madrid,Sevilla,3,1,1,0,4,3,1,4,0,0
Espanol,Elche,2,2,1,1,5,3,2,3,0,0
Betis,Ath Madrid,1,2,0,0,7,4,2,3,0,0
Girona,Osasuna,1,1,1,1,3,5,2,3,0,0
Villarreal,Almeria,2,1,0,1,10,4,4,1,1,0
Barcelona,Ath Bilbao,4,0,3,0,1,2,2,2,0,0
Celta,Getafe,1,1,0,1,10,0,1,1,0,0
Mallorca,Espanol,1,1,0,0,4,4,4,1,0,0
Almeria,Celta,3,1,0,1,6,4,4,0,0,1
Cadiz,Ath Madrid,3,2,1,0,5,3,2,4,0,0
Sevilla,Vallecano,0,1,0,0,6,6,6,1,0,0
